id_nodo,gas,temperatura,distancia,tiempo,tipo
5,405,187,3,2023-03-30 03:27:50Z,roja
5,344,182,28,2023-02-26 16:58:01Z,roja
7,259,63,14,2023-02-20 08:37:52Z,amarilla
3,12,195,10,2023-01-21 19:24:54Z,roja
8,320,76,37,2023-04-29 01:45:12Z,amarilla
9,331,215,9,2023-02-23 17:05:12Z,roja
5,145,195,44,2023-02-02 12:08:35Z,roja
2,177,29,20,2023-03-21 08:33:06Z,verde
4,446,160,26,2023-04-26 09:40:48Z,roja
5,173,190,43,2023-01-14 18:13:04Z,roja
3,80,45,49,2023-01-04 01:42:38Z,verde
6,284,178,42,2023-03-29 13:44:54Z,roja
9,209,149,19,2023-04-06 06:45:52Z,roja
0,265,145,22,2023-04-27 08:35:06Z,roja
3,306,54,49,2023-01-31 01:38:18Z,amarilla
5,309,47,20,2023-03-17 06:25:52Z,verde
8,353,157,15,2023-02-04 13:22:18Z,roja
2,344,72,7,2023-04-08 00:40:13Z,amarilla
6,443,224,7,2023-03-09 16:19:39Z,roja
9,316,21,31,2023-04-22 18:03:54Z,verde
9,301,137,6,2023-02-27 10:24:11Z,roja
4,184,38,24,2023-01-18 00:38:57Z,verde
5,287,24,32,2023-01-24 02:53:09Z,verde
5,330,124,36,2023-02-21 05:52:15Z,roja
8,404,62,39,2023-02-23 15:01:16Z,amarilla
9,421,203,6,2023-04-10 06:18:17Z,roja
8,15,46,16,2023-02-18 13:23:05Z,verde
9,455,117,45,2023-02-17 14:14:08Z,roja
4,48,212,5,2023-02-05 09:36:55Z,roja
9,248,70,34,2023-01-14 05:25:52Z,amarilla
1,259,42,9,2023-04-21 20:39:02Z,verde
6,83,249,30,2023-02-06 07:57:27Z,roja
6,210,215,37,2023-03-25 12:00:42Z,roja
4,262,155,14,2023-01-14 11:44:16Z,roja
1,96,132,37,2023-02-28 21:06:53Z,roja
3,463,48,45,2023-01-23 03:07:02Z,verde
2,261,81,24,2023-01-03 04:28:42Z,amarilla
4,484,78,14,2023-04-24 01:03:35Z,amarilla
9,142,91,38,2023-01-25 07:33:08Z,amarilla
0,42,206,38,2023-01-02 21:53:25Z,roja
8,269,183,45,2023-04-17 05:04:58Z,roja
7,227,158,32,2023-01-31 00:10:08Z,roja
2,267,160,0,2023-01-23 01:07:41Z,roja
0,139,22,5,2023-02-05 09:20:04Z,verde
5,176,218,0,2023-02-12 15:53:15Z,roja
5,127,162,28,2023-04-16 00:01:51Z,roja
7,280,196,34,2023-01-17 16:44:46Z,roja
1,254,27,1,2023-01-22 16:25:47Z,verde
3,247,249,21,2023-03-28 12:18:02Z,roja
7,402,63,4,2023-03-22 12:11:29Z,amarilla
2,70,25,34,2023-04-13 19:19:25Z,verde
9,437,119,39,2023-03-25 22:13:28Z,roja
7,491,115,33,2023-01-12 00:52:35Z,roja
5,380,108,24,2023-01-06 15:27:42Z,roja
7,190,140,47,2023-04-16 19:12:16Z,roja
9,331,85,29,2023-01-23 17:18:32Z,amarilla
7,332,80,49,2023-01-25 21:32:00Z,amarilla
8,195,90,8,2023-01-19 03:01:23Z,amarilla
0,267,118,33,2023-02-24 11:40:23Z,roja
3,215,14,15,2023-04-17 15:15:43Z,verde
4,384,222,27,2023-01-03 14:09:30Z,roja
7,488,132,21,2023-03-06 11:03:19Z,roja
5,478,198,28,2023-04-10 05:21:07Z,roja
6,355,47,25,2023-04-18 10:04:13Z,verde
3,404,184,49,2023-02-26 02:45:39Z,roja
3,296,228,33,2023-02-23 18:54:09Z,roja
4,231,26,12,2023-01-04 13:34:15Z,verde
7,57,223,47,2023-04-11 17:14:21Z,roja
6,232,54,15,2023-01-28 00:16:18Z,amarilla
5,204,224,4,2023-01-28 02:10:05Z,roja
4,421,164,39,2023-03-02 21:08:53Z,roja
8,211,36,2,2023-03-26 08:32:57Z,verde
0,192,241,24,2023-03-31 12:08:11Z,roja
8,228,53,44,2023-02-20 12:19:09Z,amarilla
0,486,54,32,2023-01-22 09:46:31Z,amarilla
8,218,189,2,2023-01-02 04:35:44Z,roja
3,282,219,3,2023-04-07 21:01:37Z,roja
2,234,224,1,2023-01-14 08:44:23Z,roja
9,494,30,2,2023-02-14 12:08:32Z,verde
7,409,213,13,2023-01-15 13:49:30Z,roja
4,290,25,27,2023-04-27 02:13:58Z,verde
3,121,38,37,2023-04-01 13:29:29Z,verde
2,335,166,8,2023-04-11 06:10:32Z,roja
7,447,164,39,2023-04-09 12:02:19Z,roja
8,332,12,30,2023-02-13 18:15:00Z,verde
6,272,187,45,2023-04-06 05:56:48Z,roja
9,107,185,47,2023-04-27 17:56:27Z,roja
2,186,76,19,2023-01-29 20:20:17Z,amarilla
0,105,28,30,2023-04-20 17:47:22Z,verde
5,199,211,19,2023-02-18 19:30:03Z,roja
0,309,146,19,2023-02-18 00:03:28Z,roja
5,261,146,25,2023-02-15 19:12:38Z,roja
0,266,121,30,2023-04-12 11:29:45Z,roja
8,187,164,24,2023-03-05 08:47:18Z,roja
4,106,38,27,2023-04-17 10:40:49Z,verde
9,118,76,21,2023-04-03 03:32:57Z,amarilla
1,212,165,43,2023-04-16 06:50:50Z,roja
3,443,15,0,2023-02-05 13:02:05Z,verde
2,122,30,8,2023-01-13 13:38:45Z,verde
2,327,62,28,2023-01-05 13:22:58Z,amarilla
1,366,57,2,2023-04-03 19:55:55Z,amarilla
5,284,44,7,2023-03-28 04:16:12Z,verde
6,33,41,31,2023-03-29 13:27:42Z,verde
5,379,219,49,2023-01-07 18:46:48Z,roja
0,32,25,37,2023-04-15 19:10:41Z,verde
0,74,171,36,2023-01-18 02:21:28Z,roja
0,155,165,31,2023-03-30 03:29:25Z,roja
8,331,123,24,2023-04-27 15:35:32Z,roja
9,494,206,7,2023-02-08 15:38:26Z,roja
6,75,144,44,2023-01-31 02:00:12Z,roja
8,449,108,25,2023-03-18 03:39:51Z,roja
1,156,52,32,2023-03-11 19:49:45Z,amarilla
5,30,155,1,2023-01-14 10:28:31Z,roja
8,64,146,23,2023-04-07 00:30:46Z,roja
7,331,51,47,2023-03-14 12:10:22Z,amarilla
0,109,108,43,2023-03-14 01:13:23Z,roja
5,272,161,49,2023-01-15 00:48:15Z,roja
1,74,186,27,2023-01-20 19:55:21Z,roja
5,72,22,37,2023-04-21 09:27:32Z,verde
3,395,145,1,2023-03-17 09:08:32Z,roja
0,83,14,35,2023-01-09 20:22:26Z,verde
2,198,97,45,2023-02-14 02:24:46Z,amarilla
0,233,27,15,2023-01-16 04:31:12Z,verde
4,176,250,47,2023-01-27 07:34:09Z,roja
3,85,232,38,2023-03-26 01:02:07Z,roja
5,403,118,23,2023-04-01 17:10:53Z,roja
5,221,228,0,2023-02-19 20:04:12Z,roja
4,425,169,2,2023-02-13 11:28:09Z,roja
2,23,132,9,2023-04-01 13:48:58Z,roja
5,51,65,25,2023-03-25 14:10:03Z,amarilla
2,479,19,7,2023-03-26 09:40:25Z,verde
9,322,183,30,2023-01-29 02:28:22Z,roja
8,369,70,40,2023-04-12 18:49:58Z,amarilla
1,472,38,8,2023-03-13 20:24:18Z,verde
9,213,65,0,2023-01-12 09:03:33Z,amarilla
9,197,79,16,2023-04-16 12:51:34Z,amarilla
4,142,163,25,2023-01-08 11:35:56Z,roja
5,53,97,45,2023-04-10 16:25:55Z,amarilla
4,101,14,39,2023-02-02 00:51:25Z,verde
3,499,198,3,2023-03-10 08:31:57Z,roja
9,232,224,26,2023-04-27 16:09:09Z,roja
4,160,186,23,2023-02-01 05:35:05Z,roja
9,358,149,18,2023-04-01 03:05:23Z,roja
7,417,99,40,2023-03-29 00:09:16Z,amarilla
6,64,226,46,2023-01-14 02:16:22Z,roja
4,469,216,47,2023-03-13 21:01:03Z,roja
4,24,208,8,2023-02-22 12:33:54Z,roja
4,483,177,12,2023-04-10 00:58:07Z,roja
1,498,200,39,2023-04-04 09:12:14Z,roja
3,116,40,13,2023-04-20 15:44:47Z,verde
1,367,37,24,2023-02-11 02:58:04Z,verde
8,267,120,40,2023-03-18 17:07:41Z,roja
9,385,246,47,2023-03-10 02:19:22Z,roja
4,133,185,31,2023-02-06 02:05:15Z,roja
1,264,71,47,2023-01-15 00:00:40Z,amarilla
1,306,87,36,2023-02-18 12:51:43Z,amarilla
0,168,173,27,2023-01-04 10:02:35Z,roja
6,401,248,19,2023-03-16 00:18:21Z,roja
4,261,200,38,2023-03-10 15:32:23Z,roja
3,464,104,19,2023-03-09 22:33:37Z,roja
3,326,227,27,2023-01-04 21:51:24Z,roja
9,346,34,4,2023-01-31 19:21:03Z,verde
0,208,190,28,2023-01-30 09:19:46Z,roja
0,150,181,9,2023-01-05 15:37:31Z,roja
9,491,41,8,2023-02-28 17:42:16Z,verde
0,228,83,43,2023-02-23 15:25:05Z,amarilla
4,179,21,36,2023-01-09 19:40:24Z,verde
8,319,65,32,2023-01-11 21:34:04Z,amarilla
6,496,145,47,2023-01-20 05:56:05Z,roja
3,322,206,46,2023-03-31 15:52:34Z,roja
1,154,215,31,2023-04-05 13:28:30Z,roja
2,488,98,17,2023-01-15 15:26:26Z,amarilla
6,477,198,10,2023-01-18 04:53:11Z,roja
7,226,13,39,2023-03-04 09:21:36Z,verde
7,34,239,0,2023-02-18 13:12:07Z,roja
4,191,129,16,2023-03-12 10:16:36Z,roja
6,292,111,16,2023-02-09 03:01:05Z,roja
1,160,250,17,2023-01-16 18:19:58Z,roja
3,454,35,4,2023-01-24 19:54:19Z,verde
3,417,165,22,2023-01-10 05:02:06Z,roja
3,248,237,2,2023-01-31 07:28:16Z,roja
1,435,49,10,2023-01-28 22:10:10Z,verde
1,84,249,43,2023-03-21 16:05:55Z,roja
9,250,87,12,2023-01-19 13:34:50Z,amarilla
0,273,76,36,2023-04-13 00:04:54Z,amarilla
5,407,92,12,2023-02-16 15:44:11Z,amarilla
7,123,25,15,2023-04-28 18:34:34Z,verde
4,116,139,26,2023-04-22 19:04:51Z,roja
7,249,103,39,2023-04-17 04:54:05Z,roja
6,102,215,48,2023-03-08 00:15:20Z,roja
6,169,230,19,2023-04-13 16:52:06Z,roja
3,297,44,6,2023-01-26 21:22:38Z,verde
9,274,111,49,2023-04-26 07:02:36Z,roja
1,206,43,7,2023-03-03 07:12:12Z,verde
0,352,159,29,2023-02-19 18:19:56Z,roja
8,231,12,20,2023-04-15 17:33:04Z,verde
2,168,247,11,2023-01-09 09:01:26Z,roja
5,98,165,33,2023-02-15 20:13:16Z,roja
1,407,76,32,2023-01-13 10:26:37Z,amarilla
1,131,221,13,2023-01-24 17:54:54Z,roja
1,389,164,16,2023-01-26 08:39:49Z,roja
0,37,83,16,2023-02-20 07:33:58Z,amarilla
1,294,204,15,2023-01-13 16:27:21Z,roja
6,436,150,37,2023-04-02 05:04:57Z,roja
4,104,124,15,2023-04-13 07:35:21Z,roja
2,38,93,24,2023-04-19 06:56:22Z,amarilla
8,365,173,3,2023-03-22 12:17:53Z,roja
6,84,213,3,2023-04-05 19:07:45Z,roja
1,263,198,42,2023-02-02 08:46:00Z,roja
1,484,242,25,2023-04-04 15:02:03Z,roja
2,125,184,38,2023-04-11 11:06:14Z,roja
0,27,245,38,2023-04-07 06:56:07Z,roja
5,199,158,1,2023-02-03 01:26:42Z,roja
5,499,86,9,2023-02-28 11:17:53Z,amarilla
6,221,206,10,2023-01-02 19:44:06Z,roja
2,467,219,18,2023-04-08 04:01:46Z,roja
2,133,228,15,2023-03-16 18:26:48Z,roja
7,332,77,47,2023-01-09 01:35:56Z,amarilla
0,487,89,2,2023-01-15 15:05:52Z,amarilla
8,113,208,31,2023-03-25 05:56:39Z,roja
1,42,101,30,2023-04-13 03:56:11Z,roja
5,201,162,10,2023-03-10 15:44:43Z,roja
6,211,204,33,2023-02-22 08:21:58Z,roja
3,272,70,34,2023-03-01 19:55:54Z,amarilla
0,296,69,36,2023-02-28 15:16:54Z,amarilla
9,408,171,36,2023-01-23 16:35:49Z,roja
5,301,58,39,2023-04-17 04:53:47Z,amarilla
7,178,221,20,2023-03-26 20:41:42Z,roja
4,226,21,41,2023-04-02 15:13:18Z,verde
1,271,213,30,2023-03-24 17:05:00Z,roja
6,152,109,30,2023-04-01 00:42:08Z,roja
4,29,151,38,2023-01-10 09:15:33Z,roja
7,221,122,5,2023-01-13 04:54:36Z,roja
2,25,142,30,2023-01-19 20:13:34Z,roja
0,448,130,29,2023-04-20 16:39:43Z,roja
6,134,73,36,2023-03-19 20:31:12Z,amarilla
3,211,84,40,2023-02-24 06:21:20Z,amarilla
8,301,46,37,2023-03-02 06:13:55Z,verde
6,487,53,14,2023-02-21 05:18:02Z,amarilla
5,75,160,8,2023-01-15 05:24:22Z,roja
3,129,237,4,2023-04-18 09:15:58Z,roja
9,38,63,49,2023-01-20 19:07:02Z,amarilla
2,359,192,27,2023-02-10 03:58:31Z,roja
4,384,147,38,2023-02-10 07:54:46Z,roja
9,62,191,46,2023-01-16 01:33:15Z,roja
9,27,49,35,2023-02-13 01:06:58Z,verde
0,28,141,19,2023-02-16 11:45:07Z,roja
5,343,164,9,2023-02-19 00:53:56Z,roja
3,123,35,19,2023-03-16 22:50:39Z,verde
8,129,161,22,2023-03-28 16:04:28Z,roja
4,151,67,39,2023-01-22 15:04:05Z,amarilla
3,453,229,36,2023-01-02 20:46:15Z,roja
9,434,87,47,2023-04-25 07:12:52Z,amarilla
2,443,168,7,2023-04-10 18:11:34Z,roja
7,420,123,42,2023-04-28 15:11:40Z,roja
5,77,17,24,2023-01-29 15:45:51Z,verde
0,417,247,19,2023-04-12 01:57:04Z,roja
3,139,250,19,2023-01-15 07:30:41Z,roja
4,15,239,17,2023-02-10 13:29:47Z,roja
5,259,75,43,2023-03-12 19:08:42Z,amarilla
2,286,161,47,2023-04-11 13:26:20Z,roja
5,234,231,18,2023-03-01 16:23:33Z,roja
6,477,50,43,2023-01-31 16:39:32Z,amarilla
7,374,18,10,2023-02-17 17:54:21Z,verde
0,462,150,46,2023-01-27 07:25:18Z,roja
7,190,166,38,2023-04-26 07:42:39Z,roja
7,419,156,49,2023-02-05 07:38:37Z,roja
2,399,184,28,2023-02-08 12:19:07Z,roja
5,203,71,29,2023-03-16 17:35:38Z,amarilla
1,258,173,22,2023-01-28 01:06:39Z,roja
6,485,228,31,2023-02-18 00:11:20Z,roja
2,339,226,38,2023-03-25 16:52:02Z,roja
5,258,169,8,2023-04-14 06:16:01Z,roja
0,334,132,33,2023-04-27 08:35:26Z,roja
3,463,23,8,2023-02-25 08:23:46Z,verde
1,366,86,47,2023-01-28 03:52:03Z,amarilla
3,229,90,45,2023-01-05 16:30:26Z,amarilla
2,428,157,15,2023-03-25 19:54:36Z,roja
5,351,24,3,2023-01-06 03:26:33Z,verde
5,331,200,2,2023-03-08 07:40:15Z,roja
1,427,25,6,2023-04-20 10:03:08Z,verde
3,116,26,27,2023-04-24 15:21:58Z,verde
9,178,19,11,2023-03-19 06:35:55Z,verde
5,160,197,20,2023-04-19 05:00:29Z,roja
4,368,39,8,2023-01-02 08:58:52Z,verde
6,477,10,48,2023-03-24 18:45:31Z,verde
5,165,202,27,2023-03-07 17:08:57Z,roja
7,373,90,13,2023-02-27 06:13:55Z,amarilla
5,173,181,4,2023-04-22 12:12:43Z,roja
1,13,200,15,2023-02-24 18:13:44Z,roja
6,406,76,27,2023-02-19 07:28:17Z,amarilla
6,31,83,7,2023-02-24 19:36:45Z,amarilla
1,237,93,34,2023-01-21 18:24:42Z,amarilla
4,23,13,44,2023-02-15 02:52:14Z,verde
9,55,48,21,2023-02-08 08:22:08Z,verde
4,84,153,2,2023-03-28 03:39:52Z,roja
4,247,214,28,2023-03-10 10:28:51Z,roja
8,473,84,32,2023-03-29 11:02:19Z,amarilla
1,413,58,10,2023-02-10 09:43:34Z,amarilla
3,138,27,9,2023-03-29 18:54:38Z,verde
5,393,121,6,2023-01-09 09:09:49Z,roja
4,330,161,33,2023-02-13 02:05:08Z,roja
4,285,91,26,2023-03-07 17:14:23Z,amarilla
7,246,196,36,2023-01-26 07:18:24Z,roja
1,468,53,40,2023-01-09 10:47:32Z,amarilla
1,278,213,10,2023-03-05 20:23:35Z,roja
0,381,224,7,2023-03-17 21:44:48Z,roja
8,22,64,35,2023-03-29 16:47:35Z,amarilla
4,110,64,39,2023-04-28 18:25:01Z,amarilla
2,465,80,6,2023-04-18 18:52:46Z,amarilla
1,224,118,3,2023-04-09 03:40:46Z,roja
2,317,25,12,2023-04-11 21:56:22Z,verde
8,158,244,35,2023-03-14 18:00:42Z,roja
0,497,176,17,2023-04-20 22:17:20Z,roja
0,330,13,10,2023-03-20 22:56:49Z,verde
2,395,140,10,2023-01-16 12:51:46Z,roja
2,246,40,8,2023-03-01 00:56:05Z,verde
6,341,182,42,2023-02-17 03:02:44Z,roja
9,299,49,3,2023-03-27 19:44:27Z,verde
5,118,104,14,2023-02-28 10:55:51Z,roja
6,119,89,39,2023-02-03 03:43:43Z,amarilla
0,299,187,7,2023-02-20 06:06:19Z,roja
2,406,199,20,2023-01-14 15:34:48Z,roja
9,47,243,2,2023-04-22 13:35:43Z,roja
7,343,152,23,2023-02-09 00:38:45Z,roja
5,131,111,21,2023-04-14 00:04:09Z,roja
7,407,213,6,2023-02-13 08:30:43Z,roja
5,258,242,37,2023-03-18 07:32:09Z,roja
2,18,33,32,2023-03-02 16:33:38Z,verde
7,463,80,33,2023-01-26 15:16:15Z,amarilla
1,230,87,0,2023-01-15 09:43:36Z,amarilla
2,424,186,22,2023-03-27 19:47:10Z,roja
0,311,24,38,2023-04-26 02:50:52Z,verde
3,449,13,29,2023-02-28 13:08:54Z,verde
0,147,60,5,2023-03-31 22:25:26Z,amarilla
4,412,215,46,2023-02-10 09:35:44Z,roja
9,373,55,49,2023-01-16 08:12:01Z,amarilla
1,110,202,29,2023-04-13 08:52:27Z,roja
5,30,216,6,2023-03-07 05:42:18Z,roja
1,130,196,32,2023-04-01 19:02:13Z,roja
6,25,80,30,2023-03-30 13:13:50Z,amarilla
1,400,70,8,2023-04-29 19:56:17Z,amarilla
9,459,152,4,2023-01-27 14:03:24Z,roja
8,111,28,34,2023-04-23 11:08:04Z,verde
6,309,76,43,2023-03-12 19:12:16Z,amarilla
1,302,36,13,2023-03-19 08:35:47Z,verde
5,26,175,43,2023-02-06 20:25:09Z,roja
6,488,162,40,2023-02-11 00:12:11Z,roja
3,48,133,29,2023-03-22 20:46:27Z,roja
6,90,83,9,2023-03-28 12:19:50Z,amarilla
7,24,82,26,2023-04-11 00:34:34Z,amarilla
3,415,214,17,2023-03-26 04:32:21Z,roja
1,27,39,42,2023-01-20 07:38:50Z,verde
1,262,112,21,2023-01-19 00:45:52Z,roja
7,49,213,34,2023-02-13 19:07:17Z,roja
8,248,36,36,2023-04-27 19:16:55Z,verde
8,499,78,6,2023-02-04 01:31:35Z,amarilla
2,54,230,47,2023-02-27 21:48:43Z,roja
2,476,181,14,2023-02-19 01:54:35Z,roja
8,65,19,24,2023-01-29 12:03:45Z,verde
7,367,12,39,2023-01-04 08:19:06Z,verde
7,114,41,15,2023-04-28 14:28:39Z,verde
2,44,214,37,2023-04-28 16:15:40Z,roja
8,336,66,16,2023-03-16 00:32:16Z,amarilla
5,69,58,5,2023-04-20 13:23:17Z,amarilla
3,484,78,20,2023-02-03 08:37:50Z,amarilla
3,289,18,18,2023-03-21 00:26:07Z,verde
4,466,232,31,2023-04-14 18:40:16Z,roja
2,339,16,30,2023-01-27 17:09:37Z,verde
0,68,15,36,2023-03-07 20:22:49Z,verde
1,241,17,12,2023-03-20 11:49:10Z,verde
2,404,125,10,2023-01-07 18:41:57Z,roja
3,272,189,26,2023-01-17 05:45:53Z,roja
7,352,220,0,2023-04-25 02:37:47Z,roja
7,484,235,15,2023-02-12 19:33:08Z,roja
6,69,202,12,2023-01-15 08:35:23Z,roja
0,445,52,22,2023-01-06 19:35:19Z,amarilla
5,373,193,34,2023-04-09 20:54:19Z,roja
2,419,83,9,2023-03-27 22:14:12Z,amarilla
3,468,57,4,2023-04-18 19:42:32Z,amarilla
9,23,243,5,2023-02-21 12:41:28Z,roja
9,36,126,5,2023-04-10 02:36:05Z,roja
1,271,113,7,2023-03-30 22:05:36Z,roja
0,118,36,23,2023-03-14 12:40:29Z,verde
3,147,151,26,2023-04-04 22:35:54Z,roja
4,70,133,14,2023-02-04 18:41:22Z,roja
3,242,93,14,2023-02-14 11:03:23Z,amarilla
1,439,166,22,2023-01-26 04:06:01Z,roja
9,102,212,48,2023-02-09 06:51:47Z,roja
8,406,78,35,2023-03-01 14:04:50Z,amarilla
4,150,178,10,2023-04-10 14:29:16Z,roja
7,125,23,6,2023-02-17 04:47:30Z,verde
6,19,71,1,2023-03-01 16:28:55Z,amarilla
1,92,29,26,2023-01-16 09:15:17Z,verde
4,323,146,39,2023-02-13 05:52:03Z,roja
2,290,71,19,2023-04-07 02:46:47Z,amarilla
9,385,93,46,2023-04-13 01:22:15Z,amarilla
3,297,168,4,2023-03-26 08:15:03Z,roja
9,157,211,27,2023-03-28 14:08:30Z,roja
9,370,223,43,2023-02-22 08:48:39Z,roja
3,113,39,49,2023-03-28 09:25:31Z,verde
2,147,13,33,2023-02-07 07:45:06Z,verde
8,371,99,19,2023-04-11 21:52:13Z,amarilla
0,279,201,9,2023-03-29 20:43:04Z,roja
5,325,191,1,2023-04-01 01:28:53Z,roja
9,272,22,18,2023-02-11 12:30:38Z,verde
2,210,152,19,2023-01-15 14:51:22Z,roja
8,353,87,35,2023-04-09 03:49:44Z,amarilla
2,427,108,8,2023-02-13 12:10:33Z,roja
3,89,133,45,2023-02-13 21:50:01Z,roja
6,201,139,39,2023-03-17 16:20:47Z,roja
0,286,191,4,2023-04-23 05:19:12Z,roja
5,45,158,24,2023-04-18 18:53:52Z,roja
7,126,47,34,2023-03-10 21:25:12Z,verde
9,317,161,38,2023-02-02 22:36:41Z,roja
9,411,223,8,2023-01-18 19:32:52Z,roja
9,143,132,25,2023-02-02 15:24:45Z,roja
0,376,31,1,2023-01-16 12:54:16Z,verde
5,196,186,23,2023-02-17 17:35:39Z,roja
4,403,27,42,2023-03-31 16:54:17Z,verde
4,494,104,2,2023-01-15 16:00:57Z,roja
5,246,44,47,2023-04-06 06:37:10Z,verde
4,478,227,30,2023-02-02 18:11:20Z,roja
1,112,243,24,2023-02-11 15:52:39Z,roja
1,311,222,2,2023-04-06 21:37:39Z,roja
5,280,87,44,2023-03-01 10:12:46Z,amarilla
4,403,136,3,2023-02-08 21:57:16Z,roja
8,98,224,46,2023-01-26 22:15:42Z,roja
8,273,205,8,2023-02-24 03:26:26Z,roja
2,412,198,1,2023-03-30 13:40:41Z,roja
3,258,46,13,2023-03-09 05:13:30Z,verde
0,391,242,2,2023-01-19 11:47:49Z,roja
0,22,178,2,2023-01-24 05:39:01Z,roja
8,479,42,43,2023-01-24 13:13:12Z,verde
1,474,100,34,2023-03-25 10:11:52Z,amarilla
6,308,47,15,2023-03-04 00:57:50Z,verde
3,107,83,45,2023-02-02 06:12:36Z,amarilla
6,21,161,42,2023-03-03 12:12:48Z,roja
7,66,158,36,2023-04-16 01:10:14Z,roja
9,322,219,6,2023-04-05 04:52:40Z,roja
1,297,68,12,2023-03-22 12:25:37Z,amarilla
4,108,126,2,2023-03-07 09:07:25Z,roja
1,374,117,15,2023-02-15 17:00:54Z,roja
1,138,38,38,2023-03-16 09:38:47Z,verde
6,54,51,16,2023-03-30 14:27:32Z,amarilla
8,432,168,1,2023-02-14 03:39:37Z,roja
3,426,119,12,2023-04-03 18:42:45Z,roja
3,177,16,19,2023-01-06 00:21:26Z,verde
0,109,80,8,2023-03-12 00:29:08Z,amarilla
2,58,96,0,2023-02-28 20:39:49Z,amarilla
3,392,75,30,2023-04-27 02:38:15Z,amarilla
7,127,40,12,2023-03-15 04:40:16Z,verde
1,166,82,22,2023-01-05 12:28:46Z,amarilla
7,415,245,20,2023-04-26 01:22:28Z,roja
2,76,127,35,2023-01-29 06:27:08Z,roja
0,422,26,48,2023-03-06 02:07:45Z,verde
9,482,239,17,2023-01-26 05:37:52Z,roja
2,372,114,48,2023-02-07 06:13:18Z,roja
7,126,157,8,2023-01-03 11:17:20Z,roja
1,84,61,9,2023-04-16 01:13:30Z,amarilla
1,255,147,8,2023-03-10 17:49:32Z,roja
3,354,144,3,2023-01-07 05:06:35Z,roja
0,199,75,13,2023-01-16 09:09:04Z,amarilla
5,212,47,11,2023-04-11 21:30:30Z,verde
2,336,185,4,2023-04-07 00:00:23Z,roja
6,362,224,7,2023-02-05 15:24:22Z,roja
2,141,245,22,2023-04-09 08:10:04Z,roja
4,249,98,18,2023-01-07 13:09:04Z,amarilla
0,419,82,31,2023-03-25 14:51:05Z,amarilla
5,74,26,38,2023-02-13 04:36:13Z,verde
6,162,150,29,2023-04-21 14:48:13Z,roja
5,499,15,3,2023-01-24 15:31:12Z,verde
1,284,192,32,2023-02-02 05:56:26Z,roja
5,324,43,2,2023-01-14 16:15:16Z,verde
8,308,181,6,2023-02-04 22:55:41Z,roja
8,421,142,41,2023-02-03 07:34:15Z,roja
0,147,99,37,2023-01-19 13:48:56Z,amarilla
1,285,69,2,2023-01-18 22:56:30Z,amarilla
3,192,204,4,2023-02-03 10:53:40Z,roja
6,323,148,12,2023-03-06 19:21:52Z,roja
2,241,136,11,2023-01-28 04:36:17Z,roja
2,463,130,12,2023-01-08 07:21:02Z,roja
4,259,155,22,2023-04-17 09:06:08Z,roja
9,164,205,16,2023-01-07 05:42:04Z,roja
8,395,216,45,2023-02-04 18:03:30Z,roja
2,125,119,17,2023-04-03 07:11:11Z,roja
4,499,224,42,2023-03-28 05:08:19Z,roja
9,18,220,31,2023-04-28 03:18:05Z,roja
7,433,114,36,2023-03-24 10:24:51Z,roja
2,101,31,38,2023-02-21 01:46:21Z,verde
4,134,107,17,2023-01-18 07:03:51Z,roja
0,371,17,5,2023-04-29 13:41:54Z,verde
7,299,79,3,2023-01-26 16:14:18Z,amarilla
7,56,77,13,2023-02-11 07:05:48Z,amarilla
8,277,190,35,2023-02-07 01:13:39Z,roja
4,135,222,29,2023-01-10 02:20:36Z,roja
0,263,39,37,2023-03-28 05:23:48Z,verde
3,358,114,26,2023-02-28 09:10:04Z,roja
7,421,179,2,2023-04-01 05:57:27Z,roja
6,217,54,49,2023-03-10 08:00:15Z,amarilla
3,37,232,24,2023-03-06 14:56:26Z,roja
6,380,98,2,2023-03-21 10:09:49Z,amarilla
5,81,105,7,2023-03-03 19:48:04Z,roja
5,241,75,24,2023-02-03 16:21:30Z,amarilla
5,441,92,43,2023-03-03 15:32:06Z,amarilla
6,392,155,48,2023-02-16 02:07:37Z,roja
5,298,29,2,2023-01-24 04:27:28Z,verde
2,341,54,31,2023-03-18 07:07:31Z,amarilla
2,288,164,26,2023-02-06 07:15:23Z,roja
5,476,211,47,2023-02-25 11:20:37Z,roja
4,434,28,3,2023-04-01 10:47:29Z,verde
5,383,32,15,2023-03-20 20:09:13Z,verde
5,133,203,0,2023-03-24 19:37:10Z,roja
3,448,213,49,2023-01-30 12:46:34Z,roja
0,396,130,19,2023-01-19 19:26:28Z,roja
6,141,156,25,2023-03-31 17:56:51Z,roja
2,204,78,22,2023-03-22 15:35:25Z,amarilla
3,53,240,5,2023-02-06 16:46:42Z,roja
6,434,66,43,2023-03-29 18:01:37Z,amarilla
6,306,72,21,2023-03-25 03:47:51Z,amarilla
4,185,90,5,2023-03-18 10:14:04Z,amarilla
3,71,15,23,2023-04-07 21:47:24Z,verde
0,311,72,11,2023-04-15 00:36:54Z,amarilla
4,280,239,12,2023-03-16 03:32:22Z,roja
0,325,160,43,2023-01-29 08:52:04Z,roja
9,403,247,16,2023-02-20 13:14:26Z,roja
4,256,42,8,2023-03-08 06:37:51Z,verde
8,435,247,32,2023-04-29 17:15:01Z,roja
